Timestamp (ms),ch0_1Hz,ch0_2Hz,ch0_3Hz,ch0_4Hz,ch0_5Hz,ch0_6Hz,ch0_7Hz,ch0_8Hz,ch0_9Hz,ch0_10Hz,ch0_11Hz,ch0_12Hz,ch0_13Hz,ch0_14Hz,ch0_15Hz,ch0_16Hz,ch0_17Hz,ch0_18Hz,ch0_19Hz,ch0_20Hz,ch0_21Hz,ch0_22Hz,ch0_23Hz,ch0_24Hz,ch0_25Hz,ch0_26Hz,ch0_27Hz,ch0_28Hz,ch0_29Hz,ch0_30Hz,ch1_1Hz,ch1_2Hz,ch1_3Hz,ch1_4Hz,ch1_5Hz,ch1_6Hz,ch1_7Hz,ch1_8Hz,ch1_9Hz,ch1_10Hz,ch1_11Hz,ch1_12Hz,ch1_13Hz,ch1_14Hz,ch1_15Hz,ch1_16Hz,ch1_17Hz,ch1_18Hz,ch1_19Hz,ch1_20Hz,ch1_21Hz,ch1_22Hz,ch1_23Hz,ch1_24Hz,ch1_25Hz,ch1_26Hz,ch1_27Hz,ch1_28Hz,ch1_29Hz,ch1_30Hz,ch2_1Hz,ch2_2Hz,ch2_3Hz,ch2_4Hz,ch2_5Hz,ch2_6Hz,ch2_7Hz,ch2_8Hz,ch2_9Hz,ch2_10Hz,ch2_11Hz,ch2_12Hz,ch2_13Hz,ch2_14Hz,ch2_15Hz,ch2_16Hz,ch2_17Hz,ch2_18Hz,ch2_19Hz,ch2_20Hz,ch2_21Hz,ch2_22Hz,ch2_23Hz,ch2_24Hz,ch2_25Hz,ch2_26Hz,ch2_27Hz,ch2_28Hz,ch2_29Hz,ch2_30Hz,ch3_1Hz,ch3_2Hz,ch3_3Hz,ch3_4Hz,ch3_5Hz,ch3_6Hz,ch3_7Hz,ch3_8Hz,ch3_9Hz,ch3_10Hz,ch3_11Hz,ch3_12Hz,ch3_13Hz,ch3_14Hz,ch3_15Hz,ch3_16Hz,ch3_17Hz,ch3_18Hz,ch3_19Hz,ch3_20Hz,ch3_21Hz,ch3_22Hz,ch3_23Hz,ch3_24Hz,ch3_25Hz,ch3_26Hz,ch3_27Hz,ch3_28Hz,ch3_29Hz,ch3_30Hz,chAux_1Hz,chAux_2Hz,chAux_3Hz,chAux_4Hz,chAux_5Hz,chAux_6Hz,chAux_7Hz,chAux_8Hz,chAux_9Hz,chAux_10Hz,chAux_11Hz,chAux_12Hz,chAux_13Hz,chAux_14Hz,chAux_15Hz,chAux_16Hz,chAux_17Hz,chAux_18Hz,chAux_19Hz,chAux_20Hz,chAux_21Hz,chAux_22Hz,chAux_23Hz,chAux_24Hz,chAux_25Hz,chAux_26Hz,chAux_27Hz,chAux_28Hz,chAux_29Hz,chAux_30Hz,f_1Hz,f_2Hz,f_3Hz,f_4Hz,f_5Hz,f_6Hz,f_7Hz,f_8Hz,f_9Hz,f_10Hz,f_11Hz,f_12Hz,f_13Hz,f_14Hz,f_15Hz,f_16Hz,f_17Hz,f_18Hz,f_19Hz,f_20Hz,f_21Hz,f_22Hz,f_23Hz,f_24Hz,f_25Hz,f_26Hz,f_27Hz,f_28Hz,f_29Hz,f_30Hz,info
1579465463620,0.018364482332878494,2.047921454277778,3.795890161091375,0.7015953219762421,5.173098245919466,1.0667133308441985,2.5068831224186225,1.1553284218550028,3.0242818694941813,2.5767218932643576,0.9547956900502343,1.8696849564063796,2.0535079365644546,2.4599188889010617,1.8869451837407758,2.528055234564929,0.9703132048456411,2.5282462175147695,0.7666053735827544,1.2701934361796632,2.3806489640710797,1.3586387726530635,0.216530968896165,0.3681227476716918,0.5251652683576165,0.6628331419032485,0.5224075858001708,0.46029366309293873,0.4082631766833374,0.5940742499754043,0.6207744003386935,0.8324052497521615,0.8297827014126925,1.3464010157470638,0.19433170917268647,1.1759420400651783,0.5359453799059168,0.7582443701796098,1.5751366787231895,0.5656814277882416,0.7824152731502266,0.9095266258655679,0.7590281144757425,1.5923382592852966,0.9896720820163923,0.39629331210321106,0.43870320648737265,0.6262224052639785,0.10646339416850333,0.5541357923812992,0.5735363402428413,0.23227455646552506,0.29881406383054515,0.39392596441777006,0.26285031446277346,0.3211640579870408,0.30261957726856736,0.15323285468317036,0.19141637399143768,0.14719249603847487,1.0638871588057355,1.8300871669693806,2.184149712095804,1.7299993320480975,1.2364039633042283,2.3517401277419485,0.5112142552913189,0.20173433280464073,1.3584865937993955,0.28599092553280187,0.8543765156671399,0.19206550599686711,0.34408967174758215,1.561591096151536,0.41711471873259076,0.5065356106340672,1.2479073820797622,0.5683231921214981,0.5250865886446917,0.526173136993965,0.9209402659667071,0.5742093408132575,0.18447013402594598,0.5123202751882124,0.06279295484595754,0.2630131470360628,0.38715912954048987,0.10416976575637053,0.23442663729653104,0.2954584227905039,0.5538282380999472,1.557398635833821,2.643889249630723,2.3447360826268344,3.4963807819147106,1.2780136515947897,1.6150710276155067,4.544657597169815,2.863937329744317,2.911413569900623,2.3432936018279538,1.3596996659065195,0.3004167907368171,3.734626373966775,0.6546024053399457,0.9733021889420517,3.0868648734239716,3.16221888153225,1.737365059583673,0.6804908959244217,1.887441920389842,1.80062905850836,1.2716346484498842,0.6414907055308883,0.7212405147056674,0.552775132199344,0.4837301264163367,0.7460554142721868,0.24625727984567422,0.3414398453342186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1579465464616,0.5485965039739,1.4100613062184926,3.652369139199872,4.105530905957644,2.5261052089533185,4.248206500685373,2.92826405742642,1.2852972505538893,1.3962979387261885,1.1494208845725273,0.8778463142136788,1.3660850020293942,1.2488019484536697,2.0307988984604646,1.8017834379722582,3.131149991329017,2.6951344245189377,2.5783133507304923,1.4270010441447798,1.6663127807404898,1.3759172504710278,0.4655327091197034,0.76636386568709,0.35850998231101977,0.43479384296746426,0.4673230119696855,0.8056953801197653,0.9068103093084928,0.16628234167212094,0.6740869969099631,0.21929868384849613,0.6146633590290747,1.052690768884514,2.3476528197169424,1.3708150320820702,0.3426482546525117,1.210817729740028,0.9632565239176835,0.9976980875987194,0.9133985007631698,0.5457160660311301,0.7865876260740823,0.2671834556408335,0.8395777562368351,0.3243945322636844,0.7763575541499951,0.16368564639849162,0.04110588780772656,0.8029829743092107,0.27335716125481435,0.6724156234253575,0.07548234962921352,0.13173476287408925,0.4052163040175331,0.34575214775823193,0.1715330196246148,0.0568846569385822,0.3333952606206418,0.10204008777203684,0.20067226590131915,0.10664855032484491,0.9823626314166476,2.8877166667150984,2.168656574095082,0.18089733571866753,1.403111054783025,1.3072616743483338,0.1903510263233684,0.7047082333223329,1.079999389203158,0.6243651713075028,0.3051579268906569,1.0387903273588726,0.6814948292536513,1.1219332329134477,0.9313847890192557,1.1164580236968251,0.3968116962360599,0.039503076665817455,0.5933177181740165,0.15609593093406252,0.6386874415617791,0.22019638458588653,0.5118761995113723,0.099692954983723,0.17585113543286374,0.2036207585169879,0.1062083793425318,0.026801297057353634,0.22099851700443593,0.40208710916777307,1.5287340820697672,2.3942758069079124,2.19664780175259,2.112889649362332,2.9415774381302793,2.570634722931943,2.0583450582382663,3.6394606384725448,1.9260471605756946,2.726545021780851,1.2622478034133344,2.7922409298057733,1.4797936626573827,2.591158626614906,0.7354011055441516,3.0113414102753966,2.6841241914702674,1.7077707041147738,0.7788187190259246,0.952995814466997,1.5201715064401058,0.6615788130959771,0.9702148355422717,0.42698605776826665,0.7906724851649259,0.27141511971084126,0.7925621967923614,0.12517192589172327,0.2540615398946972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1579465465377,0.16930369743399892,1.6179371422405862,0.5730160382909798,5.21099752214894,1.4802553433303467,3.801704164953513,2.5665809441762915,2.0581475374492273,2.2470886174456988,0.7013517448089358,2.085982533331862,0.9749107846285291,2.5159606021044776,2.0915876974234417,2.442707124383269,2.177235215529098,2.3379248721665387,2.3187240181239477,0.9822270929730716,0.9861138846934404,0.6077373263569412,0.3894538783464681,0.43160026120320727,0.7916317664984085,1.0466764933245545,0.4358402509061469,0.5295680832091532,1.1931504833243582,0.1135622203599595,0.7909342629352502,0.27144046780739695,0.8516311018798532,0.5791370892519191,2.455868359438757,1.3798135119436297,0.19771608421770673,1.421605781039048,1.467131920749568,0.6273862206186396,0.6681806892078981,0.4089926217587309,1.179020555115262,0.9880575694127278,0.8364536933845121,0.3051948867033273,0.8522497887060454,0.38933689610758504,0.29684799544466506,0.6362472364057143,0.19494917244620377,0.5910183309332149,0.48358019156867194,0.2855530624035568,0.17807898218855006,0.18264694314483843,0.0940694478793209,0.1210105186617242,0.16873486386441935,0.19046165204121498,0.17297417247761757,0.31796395660828036,1.1024202293656495,2.249350982312407,2.2573257024881004,0.6625228117968933,0.5884069225100178,0.5847466544805545,0.8840571915322714,0.5674499617321098,0.6492309494745594,0.46491226816273407,0.5846152390099393,0.9993974558042334,0.37227270957413267,1.76835122918962,0.3660541855236072,0.7944489143873339,1.1049069798686975,0.15602808797704792,0.49561859385863377,0.357088138889822,0.30025846543804374,0.3927332500963439,0.6040470504942262,0.18165451314181122,0.20301751197163895,0.21795707524526986,0.3115508320135261,0.18178256415821423,0.14389623219873873,0.5093487770866076,2.09805679422743,2.1989855179478295,0.41017439050595894,3.112844251534799,0.18419319750643326,1.2213548255879778,1.4044656789523038,3.3141000189289196,0.7596237885811918,1.8980766554642494,1.0632672191064052,2.863288873670211,2.6925427486944873,3.0255906926407308,1.8951668660607177,1.5883979505415753,1.9164662931581091,1.976581233863566,1.2106879999965112,0.9588087896969637,1.595138822387131,1.0653672840018495,0.9118147922405342,0.6653050247584513,0.530288423899768,0.4096487003545481,0.677377423762043,0.26970819417728165,0.3980756296221067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1579465466218,1.126918701669586,3.3144199348963923,2.182057820485472,3.5396272425819384,1.9036738744702193,2.006348176482301,1.5814155142535125,1.8749710722279522,1.2513127794406205,0.9493482661423386,3.4600802764835783,2.4639126368767945,2.2008032317213364,3.010831131187949,0.42876313116556997,0.8016346243282867,2.181345601939709,0.7534377191848525,0.5424625952977464,0.8732389608021658,1.1690169709203342,0.9073609034670679,0.6406529309935082,0.8744368188453497,0.503093043924399,0.4767626061427563,0.39218049532673965,0.9072187956835217,0.17867339571746607,0.47223462458814514,0.7246563095357177,1.394638821516357,2.0729335920136727,0.2827565868284522,0.18383157484592538,0.2121124642674226,0.8007295132300876,1.1501589886147936,1.6013917876761206,0.8427695217261302,0.4972789600455693,1.215954991526249,0.7668166222623857,0.2363633925298811,0.9755271334934639,0.3037094965502787,0.8246845116350734,0.24645505668290754,0.45233304315447387,0.5440465872147491,0.3728371817812279,0.1211014610935894,0.4026572644305253,0.11878866329840694,0.1595525396544973,0.21657955075122856,0.1893272671554303,0.20322430393907978,0.1417239328794505,0.17785329467806352,0.08822190144519608,0.5606588910212302,1.0785497906553978,0.6125366557870026,1.942667535468151,1.223447413316819,0.40215935093144967,0.5480730616974248,0.49048361180567585,0.5594410031655579,0.29192770868349893,0.5589903248293135,0.3623408749108039,1.5674017167300722,1.0091069930148806,1.0399152115142034,0.9386919275988025,0.5593839320765313,0.46481867155467776,0.38065064733666365,0.17727831599548807,0.26158989893253815,0.3152824300383046,0.5910707962169462,0.25786290366202197,0.22679960415014347,0.17226692053757767,0.29120311759717443,0.15707465710205137,0.059734183169684006,0.687410477621346,2.8520117029258665,3.0982840218711156,2.2420992240628728,2.183219027629152,1.414193348662559,0.9744784439655507,1.5918113286051296,1.7955014432794103,1.2571162202017205,1.7851177257294297,2.0851765516303584,1.007301265532755,3.028519846512975,1.5078187818614488,3.6812172691944673,1.4340874753963428,1.044505082458344,1.2164549556622648,1.9730243743845366,0.12191133612316661,0.7150311733557211,0.17875018039342883,0.06759801423406744,0.28226062546024067,0.2820566060071671,0.4087421512758715,0.5369506703025918,0.3969239059179016,0.4910817978898661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1579465467072,0.7415194624918827,4.4333432450241705,2.2799636667598886,2.775938832086551,0.9124016416656513,1.695530065481559,1.273763360307827,1.9786216216779426,1.1747498246331416,1.0072661520741109,2.5797176832378406,3.564811612733422,1.65055048156618,2.6286066262532066,1.1823562861255108,0.7128542786959065,2.257141764177712,0.5253720009773657,0.7640838269699974,0.26725811169734437,0.9246268688753666,1.0723021240959503,0.7961454628509025,0.846526031924344,0.49521544220591984,0.41729353837503624,0.3240219713595051,0.34936468706392015,0.3496164606798687,0.3668973191926583,0.1703865012354994,1.1311585709783412,2.2788948002632954,0.6526085605360575,0.9981268841033701,0.571775784431675,1.1671886635078035,1.1656168901262551,1.0820493604351713,1.24078340266947,0.04836982434768263,1.3481644181782135,1.1712808952612088,0.7015416243564035,0.5840740438831827,0.4814419471658093,0.828350483699856,0.17997864116751966,0.7869323685891869,0.3067611912656001,0.6206096106048329,0.15392661334404933,0.3007930260871694,0.3675278229857284,0.11648620598696346,0.43895260429432026,0.24866615957643898,0.19599719659302098,0.12270654330574536,0.11451453922662158,0.049663318644394515,0.3205813157356571,1.1479487897371412,0.2440871837486039,2.25352874979838,1.5162424828038075,1.0960227529426207,0.8168606157539223,0.6599656077017815,0.3987746378704285,0.40474720077389914,0.17084552607242648,1.0970842676043397,0.6880518982597598,0.6700808040016981,0.4597386390601233,0.7041668782423806,0.6903397036639918,0.3411696205737635,0.5478377059227606,0.19620453820988756,0.08706889576093174,0.37486804363229936,0.4839819451315836,0.0704091141936299,0.36973148917246085,0.21689968246777658,0.31663943570399355,0.10060190650052625,0.18051389469072124,0.7194536738413458,2.718388901790996,3.4688244235973658,2.0114717444582015,2.193587936729773,0.5823238965015902,0.8422442113581451,1.4433208776325857,1.7254456991804787,1.1872653369038002,2.1508873124943726,1.3076974478157513,1.2732550381038477,0.496570096231936,1.616925509324437,1.6524074467943335,0.6295228685541152,1.2577408818228781,0.3404585462601506,0.6086158722045691,1.126473017153807,0.3638407141431355,0.5529718041389184,0.37283300578213263,0.5124088655117658,0.268442228771142,0.31062810112139694,0.23784124561080805,0.16221590948300246,0.22825536518717024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1579465467838,1.00198371608978,2.1935481268038695,3.6932296006762613,2.961134837902112,1.8978229002019646,1.9197622547489275,1.1250740360622524,2.9386084499059395,0.6571615452901965,0.6313397774382447,2.313210212260557,1.4180678532190802,1.4458473079058836,1.8674045698169455,0.5056755878347043,1.281295519531466,0.8115110694310148,0.8149737023009991,1.4205061312499703,0.8327839445449539,1.0337326425695588,0.2550182062444747,0.9389378412822277,0.3773351984645392,0.2718855238066352,0.1709902988717515,0.4011487103748323,0.023840063697865198,0.10491340316476708,0.08905563436883611,0.3356351875389245,0.9699954864198993,1.5041600141672367,1.5751476113584488,0.36407261277185476,0.637318841009334,0.1717987456539266,1.5963679909021955,0.7168589690068906,1.8352687419149727,1.288590367821068,0.40554551358118945,0.9937697961578753,0.571787708812134,0.4038548380529779,0.2775935440684367,0.31439531242457996,0.7362848364178735,0.4316322549408953,0.2875046494629493,0.6750822051863846,0.23173166725286296,0.4112162234439969,0.01848197946861399,0.2877793482015289,0.22690314167955883,0.3264763043530778,0.17272747618952128,0.10582987701286474,0.05036493444146634,0.20279411669743333,0.8866713627730847,0.2353878558374285,1.6001374404667772,1.0608383892041955,0.9620506861277687,0.9586775384986556,1.16097643984622,0.2552126075301309,0.6263985161212325,0.4003644051959884,0.29847727246220657,0.7596657669070537,0.9281005133550653,0.6417316396379937,0.6917221663644741,0.09105046434446909,1.1794421070631376,0.8709526961026324,0.5182930807541632,0.5153464378491301,0.31720646883496945,0.13100566079820505,0.37200667789320974,0.13942674203557456,0.3420345365269158,0.19932450281546263,0.26594866952219937,0.1311328479222056,0.056298285271709984,0.6669564624839944,2.7271888023541964,2.9677366875268896,1.7068228932427119,2.9908168362635954,0.8030458854480486,1.2781926174916125,1.2432767554704414,1.4661054029946698,1.8665192415577347,2.1778485669087155,2.184219944136276,2.3795562755990254,0.4972616959765684,1.0208668089916362,1.726448245161973,0.9750548798962887,0.8403446416240042,0.2123631021039856,0.5828751086721788,0.43500123214166786,0.5400560482371847,0.4508776964893163,0.5733331796114568,0.30569979750010573,0.35270071960737204,0.28422303883676675,0.26141620777109487,0.13552215200228085,0.1766914281489929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1579465468666,1.3851689899774449,1.4941084577519854,0.22750298053710533,0.6749037022564621,2.5858377422828114,2.520950889224105,1.8753006613048009,1.281656702070751,2.65535081392033,2.7486184271186547,0.977510520849273,0.12239342802473578,0.8473325697038714,1.1722380663814382,1.7773493050704758,1.1910951772857377,1.2516980841842966,0.7972502009442703,1.2656068517236,0.11592208081976131,1.0189571468218086,1.2244529790881962,0.12242080809121578,0.49344777034980875,0.4040169150369197,0.5063581848684254,0.1981167415631876,0.11032449610726525,0.14062185754569867,0.09391530893150977,0.24363647313485878,0.4921187884686519,0.12021561077404533,0.29734132864124585,0.8492066106124729,0.8257566783631319,1.1822025198589263,1.1282454151906984,0.714724852435269,2.4072208980920147,1.2270205608371816,0.6415475559414396,0.413456347763109,1.139518464338882,0.7422952271591731,0.18979590781561403,0.0015669206404213744,0.46437836490618256,0.3957842770710277,0.34088555621367855,0.5222991562351372,0.653168073393663,0.2183381178099187,0.2748977839149367,0.24336451380987,0.23719233523883546,0.2717921069014361,0.28703354586259355,0.17277093983534317,0.11700410003266636,0.5207635161099028,0.43678394288252964,0.9573833010878593,0.6515119516508593,1.575236204557262,1.1926750948321576,0.9415163750494313,0.7920535371854073,0.8508288547851793,0.7487478483546348,0.19980527186709132,0.6766353103110435,0.7200211962061693,0.4063861419121888,1.017248338655829,0.8696831628861731,0.5839665301999027,0.7115297094567566,0.9945734597193828,0.3846922969648761,0.6006637530536454,0.41569747947385693,0.2835256049421678,0.2673875986119192,0.31682478688008275,0.07445076471534856,0.1986983070961474,0.408920318860899,0.10392027887982296,0.10532525229550856,1.0520754054360322,0.32683855469691087,1.060294517476749,1.1685356169321455,2.033759946857643,1.9989353711180493,2.1229610565775023,1.146047812602282,2.244797096104999,2.7399035069013613,2.297681135128253,2.7317890109538743,2.6513476254792994,0.11443957841544423,1.5155260556723145,1.6562391240231074,1.307032390508319,0.3388323609389862,0.21668773920166817,0.31056015437396506,0.48410126210818427,0.7224511271460605,0.5185315508795781,0.21579368548725128,0.060699901196576395,0.38645465579346766,0.2203426670376061,0.3434259972725175,0.3271835374966398,0.12240984917651312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1579465469506,0.7176648057443351,1.426729933256521,3.6800671242600482,4.648701441666806,1.4602798979689524,2.6717170806058514,2.5968942941214026,1.030132184267969,0.9801647557270275,3.424992744949065,0.4379947934279826,0.7974329723464516,0.9439214790165138,0.49220806360785613,0.5122208232283972,0.9077431076516653,2.0033329423015194,0.5729302969648189,1.2639273930311312,0.45589892118638964,1.4651464371425897,0.9241160126915002,0.18028544736877242,0.39341598842194575,0.7274587884590398,0.15189962048818065,0.2809783347548036,0.18258597951748465,0.2953555829458496,0.24447731020497177,0.3051935100847278,0.33030037105532883,0.2938118970298768,0.46818934087716674,0.6391508582098645,0.7960311939998009,1.7739695866308614,0.6043102376608858,0.904672600736184,2.5328114430345434,0.7924287445177547,0.5169540254779478,0.2063685978056181,0.8861306777363378,0.7375760535411167,0.7615045645273115,0.5201894289407926,0.20683514785028914,0.675766747396056,0.19558221114530056,0.6338722844592141,0.48648704691355854,0.6195486293682676,0.20293087545624455,0.26963791668688747,0.36796821406634245,0.11059011422739819,0.1618551947704112,0.05996182608821453,0.06952530576116693,3.3687441975456487,4.498704508564368,4.912376680840017,8.792000861661398,8.978435537207986,10.094391055237411,8.985075658961078,8.123556699561435,7.1631052965324296,4.835389514175293,4.57936110628304,4.712333127621079,3.222074952711444,3.4605812179724507,3.401758990627138,1.9851575797615786,1.7560367375893775,1.5699130563625132,1.7117503376235228,1.4688147703403316,1.0644168045990416,1.2698599585483183,1.1646050837567576,0.8325317275273688,0.6235579433653274,0.18977712250123366,0.19921347038835469,0.6427133297473044,0.44627173024980665,0.44827506001687323,1.1572345481584092,2.8389969286399457,4.661108864798531,7.383857475822774,4.609027611639118,0.35000408456677046,2.4762123250109576,1.3227166147767848,1.7478368868624676,3.8344077043929716,0.6501106219515362,2.57853490966239,1.6216848175098957,1.2530608833057353,0.8548726066223938,0.747253303993098,1.8763195545287077,0.5954051079340392,0.5258431602476669,0.5592746935067601,0.21984010046599062,0.5596218281288512,1.0540680115823953,0.5782922464246838,0.582873489469758,0.4512647574302003,0.1566736663430475,0.13707124752299743,0.4078207822120896,0.2218775237265223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1579465470290,0.7553706193032675,1.4212024911523522,3.813968198333582,5.517454216315561,0.662315606616267,3.072487063348908,1.6735888608606981,1.700278416412454,1.830286843053872,3.452737931613167,2.180162230882293,1.2605068728895463,0.5824144053195084,0.7224320094168698,0.8509889955802249,1.7790516334932156,1.3513473688848217,0.25590082068293374,1.2887882550668301,0.5061446215359429,1.774787658263805,0.6936705827059011,0.19368397534840293,0.2597505348187571,0.5674853101648067,0.1944683514505992,0.5447916356798255,0.44458331642413795,0.22423470971268933,0.2774749682631127,0.3220020764096857,0.48097533933203446,1.2456274715127265,1.1754153005778871,0.9433607880906009,1.5368934499854132,0.5876955942910358,1.3304164814507038,0.5190893344966183,2.5103981846432304,0.5631468090522217,0.772499253576953,0.6150123813877469,0.48921124084409634,0.3592408423721799,1.229984965104489,0.18010018047339843,0.4720788025471905,0.24875271057473344,0.4361917005376867,0.4513082483174123,0.3805199884554395,0.701273207912096,0.09078139761365478,0.14753025073661352,0.30815431836436086,0.17484449509832392,0.023126675176099985,0.14894303154642002,0.11455828212248499,2.985667480572724,11.042155580656964,12.59069558389491,9.511403902684824,8.510771143902314,7.829958838383063,7.757489167846196,7.739938751091503,8.330201051216623,4.583303793665904,6.233403749149376,4.2567160987579875,3.6503513790114592,3.55447053340625,1.765341694546133,1.9862703530175676,2.255574567361659,1.3786001061156754,2.2484448805612334,1.3587618478122836,1.3575585746154812,0.530160179037596,1.0755727922773706,0.6702945656677892,0.4440940301305215,0.16370604378400339,0.6608423106257542,0.4127792327871992,0.26751802552216597,0.18889057977089,0.34058893578948907,2.0454435514895923,5.568702923447892,9.18516169521872,2.9216705677969963,1.9365388768434382,3.7951603578950657,0.7128221903139704,0.8845982047554296,4.580672742237554,0.18822361485195616,1.8588244540485945,2.2527440900111544,1.6289357361442438,0.6424655606828088,0.3175948408242281,1.8454888329927006,0.9735214350172946,1.5087323198709157,0.5015422984054609,0.31115585366336523,0.5011509697294522,0.47313872124650097,1.406600035407735,0.437696869122502,0.2681165137698709,0.23710570877059,0.19175444793884122,0.16747236516583136,0.32903544300173304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1579465471092,0.28943575302013497,1.6906409754808043,3.1877179824570994,5.544134798741999,1.8469101820629286,1.5745828621690776,1.7174138335899185,1.9583651520378906,0.4938717042479187,1.891434221760282,1.9249608649346706,3.0020189944652538,1.875998450762245,0.9715447639447728,1.676626646493232,1.0529981294895734,1.21574772272423,0.746167174857023,0.8258259991589718,1.1345791006149226,0.2519219494327885,0.17871788297102434,0.46764142410553833,1.0729369288771273,0.14109770356052903,0.18081424097638313,0.7816363541910035,0.2550546035961732,0.08071130505172784,0.2020825307704283,0.3233743986564069,0.19400575054005248,1.0362979540928854,1.874953664659737,0.9258956103702074,1.0065664370480534,1.2357064542316107,0.9202180129335963,0.36154553085409036,1.7885148839392668,0.2216562164634882,0.16508544561102897,0.8804648917633157,0.5585933955186786,0.3603737582365842,0.47809711747838385,0.8178893978448561,0.2991408567713015,0.26230723251299853,0.16242556220439255,0.5234629752224487,0.2941296436368229,0.4428725210214384,0.18649764514816128,0.23408964818883543,0.19257696126098123,0.16478484074466798,0.13866048038578935,0.1297997033530551,0.25071618059255235,1.7795891223580407,13.011024186377947,12.488302683286271,8.204629616578487,8.95065535781457,7.9885719230215475,7.276544357978206,7.716008393149293,8.683597145125846,5.51423501417988,5.364972613487309,4.292592603922036,3.082047267127269,4.020338454941227,1.310973366882654,2.411308190008539,1.9934179407716568,2.0194928940709618,1.984995381390114,0.9364085294197577,1.338151741010626,1.065516840360718,0.84833171776535,0.6821280592579773,0.35524568415774765,0.25466471044142686,0.16113868197353018,0.527182141383237,0.3312224617278638,0.21654402321995078,0.3776089470665448,2.431297306014611,4.955507765175701,9.473364830255552,0.7090215036858606,1.9295838452731464,4.049748115849158,0.25917918956225366,4.908770980313912,1.3988940160549461,2.80287081294191,0.613237178045002,1.2442052880055456,2.194010852289594,1.6171601339476864,2.0813430747387556,1.0600548781239163,0.5685821742553545,2.038853142508441,0.8344880238857723,0.6167710059769641,0.5067309091199838,0.44279567093795513,1.0124721997633557,0.9255477852554803,0.31569205944250667,0.4661887536107784,0.18887363993730857,0.44601724084338246,0.12305634596433844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
