Timestamp (ms),ch0_1Hz,ch0_2Hz,ch0_3Hz,ch0_4Hz,ch0_5Hz,ch0_6Hz,ch0_7Hz,ch0_8Hz,ch0_9Hz,ch0_10Hz,ch0_11Hz,ch0_12Hz,ch0_13Hz,ch0_14Hz,ch0_15Hz,ch0_16Hz,ch0_17Hz,ch0_18Hz,ch0_19Hz,ch0_20Hz,ch0_21Hz,ch0_22Hz,ch0_23Hz,ch0_24Hz,ch0_25Hz,ch0_26Hz,ch0_27Hz,ch0_28Hz,ch0_29Hz,ch0_30Hz,ch1_1Hz,ch1_2Hz,ch1_3Hz,ch1_4Hz,ch1_5Hz,ch1_6Hz,ch1_7Hz,ch1_8Hz,ch1_9Hz,ch1_10Hz,ch1_11Hz,ch1_12Hz,ch1_13Hz,ch1_14Hz,ch1_15Hz,ch1_16Hz,ch1_17Hz,ch1_18Hz,ch1_19Hz,ch1_20Hz,ch1_21Hz,ch1_22Hz,ch1_23Hz,ch1_24Hz,ch1_25Hz,ch1_26Hz,ch1_27Hz,ch1_28Hz,ch1_29Hz,ch1_30Hz,ch2_1Hz,ch2_2Hz,ch2_3Hz,ch2_4Hz,ch2_5Hz,ch2_6Hz,ch2_7Hz,ch2_8Hz,ch2_9Hz,ch2_10Hz,ch2_11Hz,ch2_12Hz,ch2_13Hz,ch2_14Hz,ch2_15Hz,ch2_16Hz,ch2_17Hz,ch2_18Hz,ch2_19Hz,ch2_20Hz,ch2_21Hz,ch2_22Hz,ch2_23Hz,ch2_24Hz,ch2_25Hz,ch2_26Hz,ch2_27Hz,ch2_28Hz,ch2_29Hz,ch2_30Hz,ch3_1Hz,ch3_2Hz,ch3_3Hz,ch3_4Hz,ch3_5Hz,ch3_6Hz,ch3_7Hz,ch3_8Hz,ch3_9Hz,ch3_10Hz,ch3_11Hz,ch3_12Hz,ch3_13Hz,ch3_14Hz,ch3_15Hz,ch3_16Hz,ch3_17Hz,ch3_18Hz,ch3_19Hz,ch3_20Hz,ch3_21Hz,ch3_22Hz,ch3_23Hz,ch3_24Hz,ch3_25Hz,ch3_26Hz,ch3_27Hz,ch3_28Hz,ch3_29Hz,ch3_30Hz,chAux_1Hz,chAux_2Hz,chAux_3Hz,chAux_4Hz,chAux_5Hz,chAux_6Hz,chAux_7Hz,chAux_8Hz,chAux_9Hz,chAux_10Hz,chAux_11Hz,chAux_12Hz,chAux_13Hz,chAux_14Hz,chAux_15Hz,chAux_16Hz,chAux_17Hz,chAux_18Hz,chAux_19Hz,chAux_20Hz,chAux_21Hz,chAux_22Hz,chAux_23Hz,chAux_24Hz,chAux_25Hz,chAux_26Hz,chAux_27Hz,chAux_28Hz,chAux_29Hz,chAux_30Hz,f_1Hz,f_2Hz,f_3Hz,f_4Hz,f_5Hz,f_6Hz,f_7Hz,f_8Hz,f_9Hz,f_10Hz,f_11Hz,f_12Hz,f_13Hz,f_14Hz,f_15Hz,f_16Hz,f_17Hz,f_18Hz,f_19Hz,f_20Hz,f_21Hz,f_22Hz,f_23Hz,f_24Hz,f_25Hz,f_26Hz,f_27Hz,f_28Hz,f_29Hz,f_30Hz,info
1.57946E+12,1.235668992,2.233948716,4.738432353,2.967736255,9.308286608,2.759594661,2.776282115,2.834320907,2.09009097,5.243563052,2.169553626,2.83216503,2.171415702,0.930538707,1.601468937,1.291208793,1.369651318,1.555245732,1.153974203,0.778819362,0.913146228,0.823336415,0.656285853,1.023588818,0.689420685,0.29098815,0.460262352,0.364541817,0.060273464,0.3108601,0.245282021,2.012425855,2.716018022,1.951403558,1.01648838,1.702484595,0.647297647,1.450296267,0.978820768,1.178762778,2.070201626,1.998267486,0.468980705,0.921469533,2.153485037,1.887152119,1.019929084,0.6225514,0.39668301,0.425944609,0.550153682,0.557532279,0.046613319,0.2480112,0.654430905,0.228419215,0.553499001,0.464955874,0.185551922,0.332194034,0.923161935,1.80305214,1.377377695,2.315309483,0.97514393,3.352275951,0.702814638,0.541057173,0.912857066,0.373845766,2.765191751,0.939329696,0.672011517,1.456496563,1.398112188,0.179161167,0.798808872,1.14869032,1.241216486,1.694705,2.519485986,0.709047864,0.604987658,0.159622641,0.31413322,0.743710474,0.460834613,0.425377933,0.172757378,0.351929838,0.077282564,2.533317425,3.35533864,5.413774952,2.447961341,1.523135238,1.133238793,1.336439419,4.094103897,4.015679104,4.71618098,1.781765527,1.948157813,1.495182721,2.850934438,1.569607465,0.94679775,1.483763168,2.012507127,0.485401405,1.030357462,1.497599938,1.061958811,0.645394459,0.255311487,0.211165444,0.449779435,0.636643897,0.374069828,0.492597028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.57946E+12,0.712911318,2.655319327,4.173350936,1.8172668,9.197222397,1.80898952,3.617086028,1.270270223,0.372107103,3.086602708,3.225110032,3.115952332,2.018090882,1.159732912,0.773550013,1.074674095,2.168724302,0.589945674,2.508554035,0.331442397,1.011867782,0.570841754,0.352486977,1.275361152,0.632558534,0.486294901,0.301104509,0.522075009,0.398534108,0.171843497,0.264794824,1.113563852,1.417123206,0.448125987,1.395837046,0.314001767,1.391293618,1.47445375,1.965305579,1.17623589,1.987510276,1.570964718,0.890670788,0.743645317,0.883673242,1.543595536,1.202148581,0.402145133,0.605535958,0.196510208,0.331249504,0.642122801,0.597208704,0.256662773,0.426723542,0.219170677,0.447148786,0.399361147,0.165107973,0.191568118,0.689362512,0.973274118,1.63782432,2.092794289,1.679201862,2.366692877,2.034585565,1.351809124,0.824852872,1.159027824,2.666133793,1.206716897,0.782026717,0.927586902,1.524961188,0.243819435,0.111966196,0.545388507,1.659640326,1.293737504,1.7564342,0.561859699,0.794443386,0.188759797,0.529558241,0.296185523,0.265536013,0.35444729,0.318831754,0.282732392,0.886232029,0.885802656,2.67291611,1.940545365,4.549853578,1.944876489,0.464253383,0.471261221,3.760078374,3.301504293,5.081314569,2.559397333,1.874052636,0.82051317,1.64659377,1.554274452,1.355762877,0.358721435,2.058548102,1.852560224,1.171487228,0.280059486,0.463194259,1.052660906,0.253860848,0.20364888,0.393490173,0.574180719,0.222304367,0.658122454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.57946E+12,1.223431345,4.582786251,2.017210887,3.297064808,6.422317918,2.43823817,0.955976432,0.775690193,0.72558658,1.708637377,4.941364413,1.662349504,0.751209103,0.403171662,2.164106234,1.785569629,0.804465853,1.628307993,0.716668527,1.535035021,0.874326657,0.800248826,0.61264105,0.694149659,0.354096412,0.588917872,0.401049162,0.40411005,0.193404329,0.105848449,0.562831238,1.791837512,0.994095616,0.678135445,2.137689115,0.458659748,0.825766649,2.526257453,1.63496341,1.317700455,1.419129368,1.340873549,0.505485864,0.38524645,1.356225623,1.650979415,0.627752218,1.285388461,0.569827592,0.780921987,0.660683273,1.106422827,0.783061484,0.302684765,0.292845349,0.353644221,0.059957162,0.045959816,0.19302566,0.081508917,0.136280266,1.050718456,0.682517903,2.638854706,1.219677874,2.054826551,0.895881067,2.920213328,1.384753403,1.882377605,2.033443974,0.818086109,0.690275946,1.772156374,0.79299896,0.37905035,1.400133102,1.2315409,1.726092676,1.273633411,1.044086675,0.737721083,0.345417565,0.291124769,0.283450955,0.533788997,0.429347469,0.345364698,0.166001661,0.217533471,0.794560568,2.590720315,4.286240135,1.852292359,5.802404765,0.900767884,1.891697533,1.514437279,2.590290771,3.436864552,3.241581758,4.466619195,1.35621842,0.623121311,2.248747808,1.209365802,0.536401321,0.57604091,0.866957478,1.38944404,2.129867792,1.109058075,0.467347586,0.963192094,0.203384433,0.656929218,0.08405824,0.521089635,0.159926313,0.352720045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.57946E+12,2.721339208,3.740995445,5.139150189,3.225483886,1.652831447,5.642655264,2.157582644,0.711910158,1.477509418,3.56965011,5.493285796,0.852884024,1.067655412,0.422507634,2.247919891,1.980307554,0.552625305,1.753749214,0.939280082,0.991754706,0.592845674,0.785896973,0.582306203,0.867197504,0.978164126,0.266679608,0.414391462,0.463056969,0.244346503,0.430580127,1.65012896,2.212277178,6.645613663,7.077581364,4.274556049,2.794995989,1.512809581,0.339445486,1.01872885,2.78634169,0.710560587,2.569287836,0.414636108,1.137422757,1.103052218,0.922056712,1.119969111,0.743583897,1.045445718,0.40720173,1.126338892,1.213737786,0.912705663,0.608936405,0.263475615,0.067904437,0.315136995,0.270426875,0.265116482,0.029702523,1.21277485,2.844103079,4.87406359,2.293796353,4.108374187,3.932934711,0.689668779,2.178078464,2.488675792,3.169345268,0.797651153,0.838385308,1.007348272,1.321181271,1.591296005,1.429155891,1.711744546,1.510798325,0.701819243,0.513600401,0.721408197,1.509305834,0.262459029,0.463008048,0.654646341,0.374555182,0.223645842,0.145240545,0.181461959,0.330736844,1.747414604,4.984087819,6.78759186,7.179745079,7.601440033,7.562142716,1.948337246,2.139484384,1.921586286,3.109718162,3.493884256,2.91843198,2.298922445,1.402819293,0.732328565,0.324510765,0.36120823,0.407404695,0.932519991,0.726996367,1.955229389,1.050732756,0.592242408,0.260558851,1.049905705,0.374008766,0.109886998,0.0870964,0.509210446,0.24621657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.57946E+12,1.041717413,2.806318122,8.239033422,1.456829494,2.243271664,3.755690442,2.680425997,0.836561,1.168567727,3.989076426,4.507190093,1.966408125,2.255312421,2.08254297,1.015560287,2.081492289,1.047476982,2.263231282,1.047518712,1.569265832,0.330958446,0.420553374,1.17589972,0.350729151,0.391627392,0.500767633,0.393647377,0.355867914,0.516835905,0.340567408,2.009930743,6.323301056,8.393933089,6.002966592,4.036479816,2.008130066,1.973947361,0.310126296,0.903301683,1.935254813,1.29822522,1.896624863,0.807944347,1.887642451,0.450716754,0.235166921,1.234462094,0.730410769,1.27096601,0.100466529,1.149378669,0.583743593,0.675066754,0.730888543,0.337440103,0.069889837,0.535836871,0.4129597,0.274337095,0.08073183,1.270230324,4.762611946,5.777622898,2.307733342,3.732375778,2.973053677,1.305811777,0.611032946,1.794436869,2.082842587,0.441109899,1.080324293,0.49521673,1.251806981,1.542526371,1.917258751,0.398251697,2.427161825,0.487342171,0.355877626,0.600338827,1.244978185,0.438608817,0.530188425,0.555055565,0.607870935,0.072612875,0.447880734,0.218707069,0.178367081,0.565490032,5.994217289,8.894257031,5.071895691,7.092776041,6.609549183,3.62715065,1.056546411,2.20821401,4.072260604,2.687876918,2.3750909,1.23674288,2.244559529,0.564336223,1.357416985,0.852762666,0.916438914,0.704626824,2.092224053,0.969734471,0.309390704,1.969141079,1.241325548,0.266100265,0.309953519,0.373037553,0.273933543,0.23471811,0.42896594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.57946E+12,1.123948821,2.80096122,7.708602433,2.887482872,2.593045369,1.82524743,2.785119802,1.93534198,3.116465827,1.539256303,1.292419391,0.495979884,2.763046429,0.167988468,2.072613333,0.839743166,1.736355229,1.330255426,0.808359507,1.649179494,0.45175889,0.197534387,1.09613229,0.474488135,0.327982152,0.527402726,0.749528353,0.278033594,0.328686469,0.512440806,2.337959874,9.300081574,4.993077271,4.7257281,3.630093662,2.37597877,1.21313629,1.173229413,1.021236251,0.306649006,1.428696261,0.975991975,1.013830803,0.943962323,0.616443083,0.302192335,0.992703504,0.810480315,0.778838518,0.617687551,0.323968935,1.026111975,0.719968469,0.356233867,0.45422496,0.204592372,0.624419772,0.16995231,0.337322751,0.159490889,1.17978841,4.397940572,4.466491685,4.549067028,2.972342797,1.76650728,1.358795387,1.637212922,2.197979141,1.536124564,0.79154567,1.184604806,1.046292623,0.730387839,0.849934898,1.067882189,1.786017851,1.502877016,0.710416809,0.475912886,0.431574474,1.080766184,0.98575088,0.477403545,0.183812069,0.484061562,0.175167024,0.330028745,0.1884282,0.282749414,1.488864642,5.294114374,8.141189997,7.61011978,5.782238966,3.404535169,2.922824686,2.204830876,3.772950825,2.939904088,0.348385471,2.453759729,1.837156102,0.836415354,1.971823046,0.975496611,0.849878283,1.175002834,0.9337726,2.131482322,0.44925222,1.228626475,1.524004361,0.801126451,0.598523639,0.502180997,0.711356897,0.302745166,0.088756943,0.438502406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.57946E+12,1.92626354,5.320434076,2.066822951,3.767823905,2.331464908,0.120994593,0.318531543,1.094787838,2.625383411,2.675352029,2.55478705,1.489731195,3.129869885,1.140011592,2.635536521,0.949663487,0.602762618,0.353273174,0.405118505,1.459737618,0.049776786,0.891980674,0.923504105,0.321621741,0.457654908,0.519071483,0.537275814,0.252515546,0.33658202,0.459771739,1.710135808,4.810866205,2.952499255,0.805684306,1.853695245,1.208968517,1.306547247,1.2376776,1.151997819,0.327658781,0.821128737,0.744476147,1.116396745,1.336023359,1.262704414,0.569719878,0.59512347,0.991888655,1.018081989,0.533576627,0.308034542,0.83372335,0.407332447,0.749014497,0.204487237,0.187285648,0.480843854,0.123729226,0.233264218,0.151483724,0.244256149,0.52648032,2.8993782,0.947384498,1.078128123,1.10360326,0.936097795,1.346602961,2.005281285,1.196565877,0.465182725,0.538244295,1.576597624,1.088759571,0.352807665,1.266222964,1.770213908,1.596334361,0.348963406,0.133269651,0.758854593,0.981318368,0.35251788,0.70745223,0.523854801,0.914427102,0.481740419,0.25687338,0.143465338,0.110409209,1.250036561,3.305475727,5.043351979,2.148415784,2.744818995,0.482091723,1.9170958,1.051111758,2.643442577,2.251082225,1.222966305,3.79152261,0.345646142,0.962856022,2.471786255,0.748563216,1.657935869,0.195746394,0.382674678,2.516744239,0.126257314,1.191896302,1.399774388,0.515601236,0.595094223,0.355569612,0.867223488,0.183610637,0.320399423,0.276415578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.57946E+12,0.723927781,3.539483663,3.69493069,3.756000872,1.394873319,0.677044773,1.101597962,1.916364727,3.147822955,2.724767267,3.040940377,1.523765619,2.779690561,0.887700092,1.977608403,1.392618374,1.247644171,0.168287819,0.764297017,0.806378089,0.706718961,0.736978751,0.421544142,0.274593828,0.629978468,0.310409787,0.397714011,0.33649925,0.117504145,0.214954389,1.52763662,2.203264242,0.608912454,0.326076029,1.069593953,2.13915306,1.187461249,0.358204472,1.972170221,1.527173319,0.883857015,0.601451122,1.65824443,1.245254997,1.050376785,1.534921135,0.620034442,0.799278833,0.823559808,0.479421001,0.520247223,0.590710372,0.573031694,0.698608215,0.364880262,0.304425595,0.35730467,0.12466095,0.172716451,0.142992605,0.805638,0.784492343,2.075400152,0.658139446,1.290583467,0.919210956,0.209516282,0.644838293,2.824805546,0.876313943,0.141702271,0.362046528,0.964441827,1.715781875,0.628616044,1.094909446,1.495105981,2.063904516,0.983855401,0.834481879,0.79373653,0.15205668,0.558021941,0.796406225,0.367641442,1.202395959,0.323354765,0.43550911,0.110554525,0.290714322,0.615724385,2.242596753,7.112543947,3.91558724,3.531112238,0.4557213,1.621509337,0.366601517,2.315353614,3.470679414,1.924352249,2.079351138,0.777614884,1.533650098,1.462508289,3.068130576,1.110423358,1.935468784,2.389295321,0.686111019,0.930058743,1.044200624,0.748267579,0.146683288,0.677803126,0.416105292,0.848956769,0.134584406,0.344154833,0.095937086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.57946E+12,2.818661945,1.159040592,3.139245295,5.699655617,1.049133327,3.359426133,0.957180142,3.039677169,1.202642328,2.998506137,3.656969674,2.740538957,3.924361036,4.702893982,0.898769493,2.051819417,6.690173384,5.841100835,4.558719578,3.480790729,2.312851307,2.099942201,0.837982905,0.42813715,0.3154444,0.603077682,1.195537847,1.191157783,0.818384149,0.235043339,2.235787297,3.257766797,6.856501737,6.240126814,4.618644122,4.184580685,2.833235799,1.558232638,1.561463766,1.296753221,0.209746563,0.288893494,2.466423786,1.834600886,0.919182487,1.246828827,0.123697272,0.241087495,0.346722193,0.537404235,0.869619671,0.957513821,0.427455903,0.611457684,0.42139871,0.178429237,0.162293692,0.210203102,0.200737766,0.143092155,0.71092028,2.788179114,1.941231259,1.205509925,2.009267364,2.088784171,0.616551994,1.294882955,1.896668558,1.319478793,0.356213304,1.351234573,0.993760094,0.446883881,0.945132271,1.146735313,0.548779359,2.832188225,0.870832828,1.086675927,0.665877408,0.446472091,0.776488007,0.434610425,0.108563595,1.346636488,0.305839244,0.602077594,0.167179908,0.34274368,1.144330982,3.35590319,4.589832686,6.157321441,4.486630089,3.873118245,0.487172358,0.601766002,0.781023901,1.054721611,3.145699259,1.821652503,1.802546383,0.965500379,1.625913323,1.811207838,2.184555677,2.661938599,2.022887645,1.726740034,1.057232969,1.503951497,0.821183472,0.246478866,0.196458021,0.450466672,0.528723191,0.773589019,0.336870089,0.055127352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
1.57946E+12,1.486886301,3.739899057,4.901785789,5.696402724,0.491997109,1.810692458,2.98989074,4.413076124,4.608961379,4.197668288,6.205758791,5.324200215,4.627014842,2.584852632,2.452128933,2.854266637,4.232152056,8.512347393,4.461661259,3.16483416,1.960138128,3.867630004,0.701659885,0.535011433,1.44157725,0.46950897,0.659068469,1.072263379,0.681949242,0.714552101,1.622643778,6.248919553,10.2510582,6.220659326,4.724230127,1.965626935,2.980774088,1.167357041,1.052770735,2.379197608,1.035778834,1.408901414,2.047906673,0.309771541,2.224559555,0.86129555,0.35840424,0.730687832,0.911281751,0.653741764,0.703569043,0.80288627,0.788336814,0.383299314,0.268255512,0.171895249,0.00604549,0.270734536,0.248795521,0.09615328,0.476433504,4.262637348,3.915319498,1.185574939,0.924429659,2.364462636,1.508364025,2.297484533,0.748959649,0.657309867,1.004325835,0.93993626,1.806560501,0.544200623,0.948883219,1.121238074,1.667338701,1.617562657,1.237837637,1.202633866,0.087306571,1.355616206,0.855101387,0.681806938,0.759143213,0.619014985,0.569317882,0.515517338,0.16260048,0.301314407,6.420608537,8.728898109,9.436297085,6.79600392,5.300925156,3.345429119,4.320758778,4.248968275,1.9169795,1.20053046,0.622352392,2.894217731,2.792492308,1.949617093,1.571965905,1.456936279,3.749662959,2.188820459,1.619691089,1.117430478,2.510719972,0.957438753,0.960014752,1.033881633,1.07611293,0.604477648,0.415969856,0.19015682,0.998657713,0.709555499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,[object Object]
